"1"|"2"|"3"|"4"|"5"|"8"|"10"|"12"|"15"|"20"|"25"|"30"|"35"|50
"2"|"97.8023160481307"|"97.8023160481307"|"97.8023160481307"|"97.8023160481307"|"97.8023160481307"|"94.8553873626503"|"90.2005888003814"|"88.2235829243388"|"81.8855185495984"|"81.7895064485649"|"86.7574801427786"|"79.7878996277167"|"79.4721661396328"
"3"|"94.5829560932385"|"95.1027692618387"|"95.2899230273725"|"94.5805692478338"|"92.5600169448581"|"89.6113899213866"|"91.6446701313806"|"91.3856771391948"|"90.0229390797278"|"90.0244571289992"|"94.2707984599602"|"95.1749094186526"|"94.9231470221519"
"5"|"106.379157945918"|"102.90636529891"|"100.832207526497"|"99.2070753894892"|"97.9550890241705"|"103.164596886979"|"100.680531354799"|"101.391517682544"|"100.296118087313"|"104.430131176642"|"103.908827749067"|"101.084851812069"|"99.684752969934"
"8"|"85.7409950860692"|"85.3944417999298"|"91.128236179284"|"88.4434656928807"|"91.0996434407992"|"83.2830233001885"|"82.6675462631216"|"75.4879818617173"|"75.4171935187269"|"76.8457916521408"|"79.2719661480174"|"87.6584297652068"|"92.0767036714186"
"10"|"79.3453485477894"|"86.7128902194067"|"89.5152940325921"|"87.0888468479866"|"82.1803679740404"|"76.9924585855128"|"79.8523501704167"|"82.8227790186036"|"79.7276813922927"|"89.4768377222447"|"88.2079161623402"|"88.7249548017471"|"93.2335908223667"
"15"|"105.355579618811"|"99.5612072561068"|"97.397869506919"|"93.0284428402338"|"86.8633632493755"|"74.1402596280522"|"84.6352117373971"|"90.871604286897"|"94.6279836672428"|"89.3420032373422"|"89.613085390493"|"91.8732963090299"|"97.673606117502"
"20"|"109.152626232287"|"107.120269062313"|"99.280228982215"|"96.3409503216148"|"96.0205646253381"|"84.5539995054294"|"92.7308318395943"|"98.617474443688"|"100.157019957593"|"95.5321961000042"|"91.7271023047426"|"99.4249650993526"|"98.3836980368429"
"25"|"103.95368210898"|"98.1854400940185"|"92.259465012707"|"91.5536250683558"|"91.0987312136706"|"88.6918565706844"|"90.7128402418491"|"92.0968000517527"|"97.9548631605147"|"98.8045970992996"|"94.2317936538528"|"91.6357528525921"|"99.8789746941502"
"30"|"105.719939492907"|"101.605074918983"|"102.192480227621"|"98.3793745331894"|"92.7335942276943"|"83.8613883653965"|"85.4905574735324"|"89.8758818661784"|"91.6587292950547"|"90.6401201423294"|"97.3412377336487"|"98.7255686967441"|"98.7255686967441"
"40"|"78.6825452547378"|"80.4454370603233"|"82.5312543211239"|"82.9402093027767"|"83.419156980167"|"87.8703563380746"|"86.3667803870332"|"90.4556386635627"|"90.6085854589026"|"90.8036823700062"|"100.054166545943"|100|100
"50"|"95.2069083781872"|"92.5719443554546"|"87.8489340916692"|"95.3703146545119"|"90.6695651278913"|"92.2607731595866"|"97.6737274656885"|"96.5923869707342"|"98.2384853651139"|"96.7583452278376"|"99.8319006492234"|100|100
"60"|"81.0891291651715"|"87.2648291581761"|"88.3588245837247"|"87.7929282451219"|"83.9568325776143"|"97.4690864991687"|"94.0345943912166"|"94.0715170822714"|"94.5212622241014"|100|100|100|100
"70"|"86.8957005480518"|"75.5922416738505"|"79.0997104728113"|"88.1411101553478"|"90.7346340549298"|"95.3890688566568"|"95.9816857052436"|"97.6045489018957"|"101.114078260392"|100|100|100|100
